strategy,total_demand_veh_h,demand_ratio,metric,lower_is_better,paired_seeds,mean_paired_delta,sample_stddev,standard_error,t_critical_95,ci_95_low,ci_95_high,interpretation
ramp_on_demand_4s,1000,1:3,unfinished_vehicles,True,5,-7.6,8.294576541331088,3.709447398198281,2.776,-17.897425977398427,2.697425977398428,uncertain
ramp_on_demand_4s,1000,1:4,insertion_wait_time_s,True,5,1104.8,6524.315190117657,2917.762454347509,2.776,-6994.908573268684,9204.508573268684,uncertain
ramp_on_demand_4s,1000,1:4,network_time_spent_s,True,5,-979.2,866.3467550582734,387.4420472793318,2.776,-2054.739123247425,96.33912324742505,uncertain
ramp_on_demand_4s,1000,1:4,throughput_veh_h,False,5,0.0,0.0,0.0,2.776,0.0,0.0,uncertain
ramp_on_demand_4s,1000,1:4,total_time_spent_s,True,5,125.6,7092.071157285437,3171.670641791168,2.776,-8678.95770161228,8930.157701612281,uncertain
ramp_on_demand_4s,1000,1:4,unfinished_vehicles,True,5,0.0,0.0,0.0,2.776,0.0,0.0,uncertain
ramp_on_demand_4s,1000,1:5,insertion_wait_time_s,True,5,0.0,0.0,0.0,2.776,0.0,0.0,uncertain
ramp_on_demand_4s,1000,1:5,network_time_spent_s,True,5,10732.2,4239.000908232976,1895.7388374984564,2.776,5469.628987104286,15994.771012895715,worsens
ramp_on_demand_4s,1000,1:5,throughput_veh_h,False,5,0.0,0.0,0.0,2.776,0.0,0.0,uncertain
ramp_on_demand_4s,1000,1:5,total_time_spent_s,True,5,10732.2,4239.000908232976,1895.7388374984564,2.776,5469.628987104286,15994.771012895715,worsens
ramp_on_demand_4s,1000,1:5,unfinished_vehicles,True,5,0.0,0.0,0.0,2.776,0.0,0.0,uncertain
ramp_on_demand_4s,1200,1:1,insertion_wait_time_s,True,5,-618.0,1012.1620423627829,452.65262619364086,2.776,-1874.5636903135469,638.5636903135469,uncertain
ramp_on_demand_4s,1200,1:1,network_time_spent_s,True,5,25.6,63.95936209813228,28.60349628978947,2.776,-53.80330570045556,105.00330570045557,uncertain
ramp_on_demand_4s,1200,1:1,throughput_veh_h,False,5,0.0,0.0,0.0,2.776,0.0,0.0,uncertain
ramp_on_demand_4s,1200,1:1,total_time_spent_s,True,5,-592.4,1043.2261499789965,466.5449174516854,2.776,-1887.5286908458788,702.7286908458788,uncertain
ramp_on_demand_4s,1200,1:1,unfinished_vehicles,True,5,0.0,0.0,0.0,2.776,0.0,0.0,uncertain
ramp_on_demand_4s,1200,1:2,insertion_wait_time_s,True,5,430.2,528.0423278488194,236.14770801343806,2.776,-225.34603744530403,1085.746037445304,uncertain
ramp_on_demand_4s,1200,1:2,network_time_spent_s,True,5,-3.8,23.85791273351464,10.669582934679312,2.776,-33.41876222666976,25.818762226669765,uncertain
ramp_on_demand_4s,1200,1:2,throughput_veh_h,False,5,-0.4,3.5777087639996634,1.5999999999999999,2.776,-4.8416,4.041599999999999,uncertain
ramp_on_demand_4s,1200,1:2,total_time_spent_s,True,5,426.4,528.7402954192162,236.4598486001376,2.776,-230.01253971398194,1082.812539713982,uncertain
ramp_on_demand_4s,1200,1:2,unfinished_vehicles,True,5,0.2,1.7888543819998317,0.7999999999999999,2.776,-2.0207999999999995,2.4208,uncertain
ramp_on_demand_4s,1200,1:3,insertion_wait_time_s,True,5,851.6,5560.340664024103,2486.6599405628426,2.776,-6051.367995002451,7754.567995002451,uncertain
ramp_on_demand_4s,1200,1:3,network_time_spent_s,True,5,-26.0,105.82060290888538,47.32441230485593,2.776,-157.37256855828005,105.37256855828005,uncertain
ramp_on_demand_4s,1200,1:3,throughput_veh_h,False,5,-1.6,10.714476188783099,4.791659420284375,2.776,-14.901646550709424,11.701646550709425,uncertain
ramp_on_demand_4s,1200,1:3,total_time_spent_s,True,5,825.6,5658.841869146018,2530.711018666493,2.776,-6199.653787818184,7850.853787818185,uncertain
ramp_on_demand_4s,1200,1:3,unfinished_vehicles,True,5,0.8,5.357238094391549,2.3958297101421877,2.776,-5.8508232753547125,7.450823275354712,uncertain
ramp_on_demand_4s,1200,1:4,insertion_wait_time_s,True,5,1366.0,9056.790518721298,4050.3198515672807,2.776,-9877.68790795077,12609.68790795077,uncertain
ramp_on_demand_4s,1200,1:4,network_time_spent_s,True,5,-173.0,143.29689459300923,64.08431945491813,2.776,-350.89807080685273,4.898070806852729,uncertain
ramp_on_demand_4s,1200,1:4,throughput_veh_h,False,5,0.3999999999999545,15.388307249337114,6.881860213634118,2.776,-18.704043953048355,19.504043953048267,uncertain
ramp_on_demand_4s,1200,1:4,total_time_spent_s,True,5,1193.0,9167.067770012394,4099.637337619024,2.776,-10187.59324923041,12573.59324923041,uncertain
ramp_on_demand_4s,1200,1:4,unfinished_vehicles,True,5,-0.2,7.694153624668538,3.4409301068170506,2.776,-9.752021976524132,9.352021976524133,uncertain
ramp_on_demand_4s,1200,1:5,insertion_wait_time_s,True,5,2004.4,7802.202528773526,3489.2510457116723,2.776,-7681.760902895601,11690.5609028956,uncertain
ramp_on_demand_4s,1200,1:5,network_time_spent_s,True,5,-430.8,230.77088204537418,103.20387589620847,2.776,-717.2939594878746,-144.30604051212532,improves
ramp_on_demand_4s,1200,1:5,throughput_veh_h,False,5,-0.3999999999999545,8.049844718999225,3.5999999999999917,2.776,-10.39359999999993,9.593600000000022,uncertain
ramp_on_demand_4s,1200,1:5,total_time_spent_s,True,5,1573.6,7935.357540779118,3548.799777389533,2.776,-8277.868182033342,11425.068182033343,uncertain
ramp_on_demand_4s,1200,1:5,unfinished_vehicles,True,5,0.2,4.024922359499621,1.7999999999999998,2.776,-4.796799999999999,5.1968,uncertain
