strategy,demand_ratio,total_demand_veh_h,interventions,successful_releases,timed_out_interventions,yielded_main_vehicles,side_merges_after_intervention,meter_release_interval_s,meter_releases,main_loaded_veh,main_departed_veh,main_arrived_veh,main_network_unfinished_veh,main_pending_veh_end,main_total_unfinished_veh,main_network_time_spent_s,main_insertion_wait_time_s,main_total_time_spent_s,main_stopped_time_s,main_avg_stopped_time_s,main_peak_network_queue_vehicles,main_peak_pending_vehicles,side_loaded_veh,side_departed_veh,side_arrived_veh,side_network_unfinished_veh,side_pending_veh_end,side_total_unfinished_veh,side_network_time_spent_s,side_insertion_wait_time_s,side_total_time_spent_s,side_stopped_time_s,side_avg_stopped_time_s,side_peak_network_queue_vehicles,side_peak_pending_vehicles,network_time_spent_s,insertion_wait_time_s,total_time_spent_s,accounted_loaded_veh,loaded_reconciliation_error_veh,main_veh_h,side_veh_h,expected_generated_veh,generated_veh,arrived_veh,unfinished_vehicles,throughput,avg_wait_time_s,total_wait_time_s,queue_length,avg_travel_time_s,total_travel_time_s,state,seed,duration_s,clearance_time_s,simulation_end_s,peak_queue_vehicles,final_running_vehicles,final_waiting_vehicles,inserted_vehicles,loaded_vehicles,teleports,collisions
ramp_fixed_4s,1:3,1000,0,0,0,0,0,4.0,260,125,125,125,0,0,0,7415.0,0.0,7415.0,0.0,0.0,0,0,375,292,248,44,83,127,110678.0,238884.0,349562.0,47691.0,163.32534246575344,38,205,118093.0,238884.0,356977.0,500,0,250,750,500,500,373,127,0.20722222222222222,127.77211796246648,47659.0,127,304.21983914209113,113474.0,breakdown,2,1800.0,600.0,2400.0,232,44,83,417,500,0,0
ramp_fixed_4s,1:3,1000,0,0,0,0,0,4.0,251,125,125,125,0,0,0,7292.0,0.0,7292.0,0.0,0.0,0,0,375,283,240,43,92,135,109705.0,235258.0,344963.0,48778.0,172.36042402826854,38,202,116997.0,235258.0,352255.0,500,0,250,750,500,500,365,135,0.20277777777777778,133.6027397260274,48765.0,135,308.21643835616436,112499.0,breakdown,3,1800.0,600.0,2400.0,234,43,92,408,500,0,0
ramp_fixed_4s,1:3,1000,0,0,0,0,0,4.0,244,125,125,125,0,0,0,7257.0,0.0,7257.0,0.0,0.0,0,0,375,278,234,44,97,141,111243.0,253520.0,364763.0,49092.0,176.58992805755395,40,211,118500.0,253520.0,372020.0,500,0,250,750,500,500,359,141,0.19944444444444445,136.6908077994429,49072.0,141,317.1225626740947,113847.0,breakdown,4,1800.0,600.0,2400.0,239,44,97,403,500,0,0
ramp_fixed_4s,1:3,1000,0,0,0,0,0,4.0,241,125,125,125,0,0,0,7342.0,0.0,7342.0,0.0,0.0,0,0,375,273,230,43,102,145,111001.0,257774.0,368775.0,50901.0,186.45054945054946,40,215,118343.0,257774.0,376117.0,500,0,250,750,500,500,355,145,0.19722222222222222,143.33802816901408,50885.0,145,320.3408450704225,113721.0,breakdown,5,1800.0,600.0,2400.0,245,43,102,398,500,0,0
ramp_fixed_6s,1:3,1000,0,0,0,0,0,6.0,235,125,125,125,0,0,0,7314.0,0.0,7314.0,0.0,0.0,0,0,375,270,227,43,105,148,109710.0,234416.0,344126.0,42643.0,157.93703703703704,37,197,117024.0,234416.0,351440.0,500,0,250,750,500,500,352,148,0.19555555555555557,120.7528409090909,42505.0,148,316.94602272727275,111565.0,breakdown,1,1800.0,600.0,2400.0,227,43,105,395,500,0,0
ramp_fixed_6s,1:3,1000,0,0,0,0,0,6.0,225,125,125,125,0,0,0,7415.0,0.0,7415.0,0.0,0.0,0,0,375,259,215,44,116,160,109692.0,249788.0,359480.0,45645.0,176.23552123552125,39,208,117107.0,249788.0,366895.0,500,0,250,750,500,500,340,160,0.18888888888888888,133.8,45492.0,160,327.36176470588236,111303.0,breakdown,2,1800.0,600.0,2400.0,242,44,116,384,500,0,0
ramp_fixed_6s,1:3,1000,0,0,0,0,0,6.0,241,125,125,125,0,0,0,7283.0,0.0,7283.0,0.0,0.0,0,0,375,275,232,43,100,143,108517.0,223974.0,332491.0,40601.0,147.64,38,191,115800.0,223974.0,339774.0,500,0,250,750,500,500,357,143,0.19833333333333333,113.26050420168067,40434.0,143,308.7002801120448,110206.0,breakdown,3,1800.0,600.0,2400.0,220,43,100,400,500,0,0
ramp_fixed_6s,1:3,1000,0,0,0,0,0,6.0,223,125,125,125,0,0,0,7257.0,0.0,7257.0,0.0,0.0,0,0,375,257,213,44,118,162,110998.0,257268.0,368266.0,45663.0,177.6770428015564,38,210,118255.0,257268.0,375523.0,500,0,250,750,500,500,338,162,0.18777777777777777,134.65976331360946,45515.0,162,332.8491124260355,112503.0,breakdown,4,1800.0,600.0,2400.0,241,44,118,382,500,0,0
ramp_fixed_6s,1:3,1000,0,0,0,0,0,6.0,229,125,125,125,0,0,0,7360.0,0.0,7360.0,0.0,0.0,0,0,375,264,220,44,111,155,110289.0,250003.0,360292.0,43885.0,166.2310606060606,38,203,117649.0,250003.0,367652.0,500,0,250,750,500,500,345,155,0.19166666666666668,126.72463768115942,43720.0,155,324.4579710144927,111938.0,breakdown,5,1800.0,600.0,2400.0,236,44,111,389,500,0,0
ramp_fixed_8s,1:3,1000,0,0,0,0,0,8.0,210,125,125,125,0,0,0,7336.0,0.0,7336.0,0.0,0.0,0,0,375,247,204,43,128,171,108661.0,245586.0,354247.0,34573.0,139.97165991902833,36,199,115997.0,245586.0,361583.0,500,0,250,750,500,500,329,171,0.1827777777777778,103.59270516717325,34082.0,171,330.39817629179333,108701.0,breakdown,1,1800.0,600.0,2400.0,216,43,128,372,500,0,0
ramp_fixed_8s,1:3,1000,0,0,0,0,0,8.0,203,125,125,125,0,0,0,7410.0,0.0,7410.0,0.0,0.0,0,0,375,240,196,44,135,179,109924.0,253783.0,363707.0,36996.0,154.15,34,205,117334.0,253783.0,371117.0,500,0,250,750,500,500,321,179,0.17833333333333334,113.71339563862928,36502.0,179,341.41744548286607,109595.0,breakdown,2,1800.0,600.0,2400.0,237,44,135,365,500,0,0
ramp_fixed_8s,1:3,1000,0,0,0,0,0,8.0,204,125,125,125,0,0,0,7272.0,0.0,7272.0,0.0,0.0,0,0,375,241,196,45,134,179,109601.0,250751.0,360352.0,36918.0,153.18672199170123,36,204,116873.0,250751.0,367624.0,500,0,250,750,500,500,321,179,0.17833333333333334,113.4423676012461,36415.0,179,339.45482866043614,108965.0,breakdown,3,1800.0,600.0,2400.0,230,45,134,366,500,0,0
ramp_fixed_8s,1:3,1000,0,0,0,0,0,8.0,206,125,125,125,0,0,0,7287.0,0.0,7287.0,0.0,0.0,0,0,375,243,198,45,132,177,109519.0,252282.0,361801.0,36093.0,148.53086419753086,35,205,116806.0,252282.0,369088.0,500,0,250,750,500,500,323,177,0.17944444444444443,110.13931888544892,35575.0,177,336.71826625386996,108760.0,breakdown,4,1800.0,600.0,2400.0,225,45,132,368,500,0,0
ramp_fixed_8s,1:3,1000,0,0,0,0,0,8.0,206,125,125,125,0,0,0,7346.0,0.0,7346.0,0.0,0.0,0,0,375,243,199,44,132,176,109787.0,252245.0,362032.0,35637.0,146.65432098765433,35,202,117133.0,252245.0,369378.0,500,0,250,750,500,500,324,176,0.18,108.30555555555556,35091.0,176,337.95061728395063,109496.0,breakdown,5,1800.0,600.0,2400.0,226,44,132,368,500,0,0
uncontrolled,1:4,1000,0,0,0,0,0,0.0,0,100,100,100,0,0,0,5890.0,0.0,5890.0,0.0,0.0,0,0,400,400,400,0,0,0,105718.0,132165.0,237883.0,36666.0,91.665,39,146,111608.0,132165.0,243773.0,500,0,200,800,500,500,500,0,0.2777777777777778,73.308,36654.0,0,223.216,111608.0,queue,1,1800.0,600.0,2400.0,178,0,0,500,500,0,0
uncontrolled,1:4,1000,0,0,0,0,0,0.0,0,100,100,100,0,0,0,5982.0,0.0,5982.0,0.0,0.0,0,0,400,400,400,0,0,0,106611.0,151434.0,258045.0,38284.0,95.71,37,152,112593.0,151434.0,264027.0,500,0,200,800,500,500,500,0,0.2777777777777778,76.53,38265.0,0,225.186,112593.0,queue,2,1800.0,600.0,2400.0,183,0,0,500,500,0,0
uncontrolled,1:4,1000,0,0,0,0,0,0.0,0,100,100,100,0,0,0,5984.0,0.0,5984.0,0.0,0.0,0,0,400,400,400,0,0,0,104063.0,132096.0,236159.0,35402.0,88.505,39,143,110047.0,132096.0,242143.0,500,0,200,800,500,500,500,0,0.2777777777777778,70.766,35383.0,0,220.094,110047.0,queue,3,1800.0,600.0,2400.0,172,0,0,500,500,0,0
uncontrolled,1:4,1000,0,0,0,0,0,0.0,0,100,100,100,0,0,0,5867.0,0.0,5867.0,0.0,0.0,0,0,400,400,400,0,0,0,103377.0,129526.0,232903.0,35328.0,88.32,37,142,109244.0,129526.0,238770.0,500,0,200,800,500,500,500,0,0.2777777777777778,70.612,35306.0,0,218.488,109244.0,queue,4,1800.0,600.0,2400.0,163,0,0,500,500,0,0
uncontrolled,1:4,1000,0,0,0,0,0,0.0,0,100,100,100,0,0,0,5965.0,0.0,5965.0,0.0,0.0,0,0,400,400,400,0,0,0,102723.0,121284.0,224007.0,34390.0,85.975,38,133,108688.0,121284.0,229972.0,500,0,200,800,500,500,500,0,0.2777777777777778,68.744,34372.0,0,217.376,108688.0,queue,5,1800.0,600.0,2400.0,163,0,0,500,500,0,0
cooperative_limited,1:4,1000,89,0,89,89,160,0.0,0,100,100,100,0,0,0,6028.0,0.0,6028.0,0.0,0.0,0,0,400,400,359,41,0,41,112039.0,209986.0,322025.0,50568.0,126.42,40,197,118067.0,209986.0,328053.0,500,0,200,800,500,500,459,41,0.255,110.13725490196079,50553.0,41,250.86274509803923,115146.0,breakdown,1,1800.0,600.0,2400.0,229,41,0,500,500,0,0
cooperative_limited,1:4,1000,86,0,86,86,150,0.0,0,100,100,100,0,0,0,6068.0,0.0,6068.0,0.0,0.0,0,0,400,400,362,38,0,38,111386.0,208538.0,319924.0,50303.0,125.7575,39,200,117454.0,208538.0,325992.0,500,0,200,800,500,500,462,38,0.25666666666666665,108.83766233766234,50283.0,38,248.06926406926408,114608.0,breakdown,2,1800.0,600.0,2400.0,229,38,0,500,500,0,0
cooperative_limited,1:4,1000,87,0,87,87,152,0.0,0,100,100,100,0,0,0,6075.0,0.0,6075.0,0.0,0.0,0,0,400,400,356,44,0,44,112080.0,216434.0,328514.0,51204.0,128.01,40,202,118155.0,216434.0,334589.0,500,0,200,800,500,500,456,44,0.25333333333333335,112.2609649122807,51191.0,44,253.08991228070175,115409.0,breakdown,3,1800.0,600.0,2400.0,230,44,0,500,500,0,0
cooperative_limited,1:4,1000,91,0,91,91,142,0.0,0,100,100,100,0,0,0,5971.0,0.0,5971.0,0.0,0.0,0,0,400,397,350,47,3,50,111269.0,219683.0,330952.0,52292.0,131.71788413098236,39,207,117240.0,219683.0,336923.0,500,0,200,800,500,500,450,50,0.25,116.16444444444444,52274.0,50,253.8177777777778,114218.0,breakdown,4,1800.0,600.0,2400.0,243,47,3,497,500,0,0
cooperative_limited,1:4,1000,79,1,78,79,165,0.0,0,100,100,100,0,0,0,6016.0,0.0,6016.0,0.0,0.0,0,0,400,400,380,20,0,20,109156.0,178780.0,287936.0,46136.0,115.34,39,177,115172.0,178780.0,293952.0,500,0,200,800,500,500,480,20,0.26666666666666666,96.07291666666667,46115.0,20,236.04166666666666,113300.0,breakdown,5,1800.0,600.0,2400.0,214,20,0,500,500,0,0
ramp_fixed_4s,1:4,1000,0,0,0,0,0,4.0,345,100,100,100,0,0,0,5907.0,0.0,5907.0,0.0,0.0,0,0,400,377,333,44,23,67,107676.0,151051.0,258727.0,23394.0,62.05305039787798,32,139,113583.0,151051.0,264634.0,500,0,200,800,500,500,433,67,0.24055555555555555,53.9445727482679,23358.0,67,251.62124711316397,108952.0,breakdown,1,1800.0,600.0,2400.0,169,44,23,477,500,0,0
ramp_fixed_4s,1:4,1000,0,0,0,0,0,4.0,327,100,100,100,0,0,0,5971.0,0.0,5971.0,0.0,0.0,0,0,400,360,316,44,40,84,108519.0,183642.0,292161.0,28103.0,78.06388888888888,33,158,114490.0,183642.0,298132.0,500,0,200,800,500,500,416,84,0.2311111111111111,67.48798076923077,28075.0,84,263.75,109720.0,breakdown,2,1800.0,600.0,2400.0,174,44,40,460,500,0,0
ramp_fixed_4s,1:4,1000,0,0,0,0,0,4.0,333,100,100,100,0,0,0,5996.0,0.0,5996.0,0.0,0.0,0,0,400,366,322,44,34,78,107374.0,164806.0,272180.0,26302.0,71.86338797814207,34,151,113370.0,164806.0,278176.0,500,0,200,800,500,500,422,78,0.23444444444444446,62.258293838862556,26273.0,78,257.21800947867297,108546.0,breakdown,3,1800.0,600.0,2400.0,177,44,34,466,500,0,0
ramp_fixed_4s,1:4,1000,0,0,0,0,0,4.0,328,100,100,100,0,0,0,5883.0,0.0,5883.0,0.0,0.0,0,0,400,360,316,44,40,84,107754.0,172556.0,280310.0,27340.0,75.94444444444444,32,153,113637.0,172556.0,286193.0,500,0,200,800,500,500,416,84,0.2311111111111111,65.65384615384616,27312.0,84,261.46634615384613,108770.0,breakdown,4,1800.0,600.0,2400.0,175,44,40,460,500,0,0
ramp_fixed_4s,1:4,1000,0,0,0,0,0,4.0,328,100,100,100,0,0,0,5946.0,0.0,5946.0,0.0,0.0,0,0,400,359,316,43,41,84,107725.0,178590.0,286315.0,29564.0,82.35097493036211,34,155,113671.0,178590.0,292261.0,500,0,200,800,500,500,416,84,0.2311111111111111,70.97836538461539,29527.0,84,262.03125,109005.0,breakdown,5,1800.0,600.0,2400.0,184,43,41,459,500,0,0
ramp_fixed_6s,1:4,1000,0,0,0,0,0,6.0,312,100,100,100,0,0,0,5903.0,0.0,5903.0,0.0,0.0,0,0,400,347,304,43,53,96,107185.0,163705.0,270890.0,20268.0,58.40922190201729,34,149,113088.0,163705.0,276793.0,500,0,200,800,500,500,404,96,0.22444444444444445,49.70544554455446,20081.0,96,266.4306930693069,107638.0,breakdown,1,1800.0,600.0,2400.0,174,43,53,447,500,0,0
ramp_fixed_6s,1:4,1000,0,0,0,0,0,6.0,321,100,100,100,0,0,0,5966.0,0.0,5966.0,0.0,0.0,0,0,400,355,312,43,45,88,106140.0,171379.0,277519.0,18861.0,53.12957746478873,31,144,112106.0,171379.0,283485.0,500,0,200,800,500,500,412,88,0.2288888888888889,45.21601941747573,18629.0,88,258.33252427184465,106433.0,breakdown,2,1800.0,600.0,2400.0,150,43,45,455,500,0,0
ramp_fixed_6s,1:4,1000,0,0,0,0,0,6.0,332,100,100,100,0,0,0,5991.0,0.0,5991.0,0.0,0.0,0,0,400,366,324,42,34,76,104706.0,141870.0,246576.0,16609.0,45.37978142076503,31,130,110697.0,141870.0,252567.0,500,0,200,800,500,500,424,76,0.23555555555555555,38.72405660377358,16419.0,76,248.24528301886792,105256.0,breakdown,3,1800.0,600.0,2400.0,153,42,34,466,500,0,0
ramp_fixed_6s,1:4,1000,0,0,0,0,0,6.0,325,100,100,100,0,0,0,5890.0,0.0,5890.0,0.0,0.0,0,0,400,359,316,43,41,84,105829.0,155254.0,261083.0,16595.0,46.22562674094708,31,138,111719.0,155254.0,266973.0,500,0,200,800,500,500,416,84,0.2311111111111111,39.36538461538461,16376.0,84,255.02644230769232,106091.0,breakdown,4,1800.0,600.0,2400.0,152,43,41,459,500,0,0
ramp_fixed_6s,1:4,1000,0,0,0,0,0,6.0,319,100,100,100,0,0,0,5946.0,0.0,5946.0,0.0,0.0,0,0,400,354,311,43,46,89,105681.0,161938.0,267619.0,19759.0,55.81638418079096,31,143,111627.0,161938.0,273565.0,500,0,200,800,500,500,411,89,0.22833333333333333,47.52068126520681,19531.0,89,258.338199513382,106177.0,breakdown,5,1800.0,600.0,2400.0,159,43,46,454,500,0,0
ramp_fixed_8s,1:4,1000,0,0,0,0,0,8.0,293,100,100,100,0,0,0,5918.0,0.0,5918.0,0.0,0.0,0,0,400,330,286,44,70,114,103360.0,171155.0,274515.0,7032.0,21.30909090909091,20,145,109278.0,171155.0,280433.0,500,0,200,800,500,500,386,114,0.21444444444444444,16.21761658031088,6260.0,114,263.1735751295337,101585.0,breakdown,1,1800.0,600.0,2400.0,153,44,70,430,500,0,0
ramp_fixed_8s,1:4,1000,0,0,0,0,0,8.0,289,100,100,100,0,0,0,5961.0,0.0,5961.0,0.0,0.0,0,0,400,325,282,43,75,118,101180.0,174302.0,275482.0,6525.0,20.076923076923077,22,149,107141.0,174302.0,281443.0,500,0,200,800,500,500,382,118,0.21222222222222223,15.057591623036648,5752.0,118,261.0130890052356,99707.0,breakdown,2,1800.0,600.0,2400.0,163,43,75,425,500,0,0
ramp_fixed_8s,1:4,1000,0,0,0,0,0,8.0,279,100,100,100,0,0,0,5984.0,0.0,5984.0,0.0,0.0,0,0,400,316,272,44,84,128,104015.0,188449.0,292464.0,10261.0,32.471518987341774,26,159,109999.0,188449.0,298448.0,500,0,200,800,500,500,372,128,0.20666666666666667,25.56989247311828,9512.0,128,275.1639784946237,102361.0,breakdown,3,1800.0,600.0,2400.0,166,44,84,416,500,0,0
ramp_fixed_8s,1:4,1000,0,0,0,0,0,8.0,287,100,100,100,0,0,0,5880.0,0.0,5880.0,0.0,0.0,0,0,400,323,280,43,77,120,103463.0,174987.0,278450.0,7600.0,23.529411764705884,16,152,109343.0,174987.0,284330.0,500,0,200,800,500,500,380,120,0.2111111111111111,18.08421052631579,6872.0,120,268.1921052631579,101913.0,breakdown,4,1800.0,600.0,2400.0,161,43,77,423,500,0,0
ramp_fixed_8s,1:4,1000,0,0,0,0,0,8.0,281,100,100,100,0,0,0,5957.0,0.0,5957.0,0.0,0.0,0,0,400,317,273,44,83,127,103388.0,188501.0,291889.0,9336.0,29.451104100946374,24,158,109345.0,188501.0,297846.0,500,0,200,800,500,500,373,127,0.20722222222222222,22.975871313672922,8570.0,127,271.9490616621984,101437.0,breakdown,5,1800.0,600.0,2400.0,160,44,83,417,500,0,0
uncontrolled,1:5,1000,0,0,0,0,0,0.0,0,84,84,84,0,0,0,5115.0,0.0,5115.0,0.0,0.0,0,0,417,417,417,0,0,0,27898.0,0.0,27898.0,338.0,0.8105515587529976,6,0,33013.0,0.0,33013.0,501,0,167,833,500,501,501,0,0.2783333333333333,0.6746506986027944,338.0,0,65.8942115768463,33013.0,queue,1,1800.0,600.0,2400.0,6,0,0,501,501,0,0
uncontrolled,1:5,1000,0,0,0,0,0,0.0,0,84,84,84,0,0,0,5126.0,0.0,5126.0,0.0,0.0,0,0,417,417,417,0,0,0,29215.0,0.0,29215.0,661.0,1.5851318944844124,9,0,34341.0,0.0,34341.0,501,0,167,833,500,501,501,0,0.2783333333333333,1.3193612774451098,661.0,0,68.54491017964072,34341.0,queue,2,1800.0,600.0,2400.0,9,0,0,501,501,0,0
uncontrolled,1:5,1000,0,0,0,0,0,0.0,0,84,84,84,0,0,0,5143.0,0.0,5143.0,0.0,0.0,0,0,417,417,417,0,0,0,27561.0,0.0,27561.0,164.0,0.3932853717026379,5,0,32704.0,0.0,32704.0,501,0,167,833,500,501,501,0,0.2783333333333333,0.3273453093812375,164.0,0,65.27744510978044,32704.0,queue,3,1800.0,600.0,2400.0,5,0,0,501,501,0,0
uncontrolled,1:5,1000,0,0,0,0,0,0.0,0,84,84,84,0,0,0,5077.0,0.0,5077.0,0.0,0.0,0,0,417,417,417,0,0,0,27414.0,0.0,27414.0,201.0,0.48201438848920863,5,0,32491.0,0.0,32491.0,501,0,167,833,500,501,501,0,0.2783333333333333,0.40119760479041916,201.0,0,64.85229540918164,32491.0,queue,4,1800.0,600.0,2400.0,5,0,0,501,501,0,0
uncontrolled,1:5,1000,0,0,0,0,0,0.0,0,84,84,84,0,0,0,5126.0,0.0,5126.0,0.0,0.0,0,0,417,417,417,0,0,0,27994.0,0.0,27994.0,395.0,0.947242206235012,6,0,33120.0,0.0,33120.0,501,0,167,833,500,501,501,0,0.2783333333333333,0.7884231536926147,395.0,0,66.10778443113773,33120.0,queue,5,1800.0,600.0,2400.0,6,0,0,501,501,0,0
cooperative_limited,1:5,1000,7,0,7,7,37,0.0,0,84,84,84,0,0,0,5123.0,0.0,5123.0,0.0,0.0,0,0,417,417,417,0,0,0,29268.0,0.0,29268.0,823.0,1.973621103117506,11,0,34391.0,0.0,34391.0,501,0,167,833,500,501,501,0,0.2783333333333333,1.6427145708582835,823.0,0,68.64471057884232,34391.0,queue,1,1800.0,600.0,2400.0,11,0,0,501,501,0,0
cooperative_limited,1:5,1000,6,0,6,6,40,0.0,0,84,84,84,0,0,0,5160.0,0.0,5160.0,0.0,0.0,0,0,417,417,417,0,0,0,29991.0,0.0,29991.0,867.0,2.079136690647482,10,0,35151.0,0.0,35151.0,501,0,167,833,500,501,501,0,0.2783333333333333,1.7305389221556886,867.0,0,70.16167664670658,35151.0,queue,2,1800.0,600.0,2400.0,10,0,0,501,501,0,0
cooperative_limited,1:5,1000,1,0,1,1,6,0.0,0,84,84,84,0,0,0,5140.0,0.0,5140.0,0.0,0.0,0,0,417,417,417,0,0,0,27581.0,0.0,27581.0,180.0,0.4316546762589928,5,0,32721.0,0.0,32721.0,501,0,167,833,500,501,501,0,0.2783333333333333,0.3592814371257485,180.0,0,65.31137724550898,32721.0,queue,3,1800.0,600.0,2400.0,5,0,0,501,501,0,0
cooperative_limited,1:5,1000,2,0,2,2,13,0.0,0,84,84,84,0,0,0,5076.0,0.0,5076.0,0.0,0.0,0,0,417,417,417,0,0,0,27539.0,0.0,27539.0,279.0,0.6690647482014388,6,0,32615.0,0.0,32615.0,501,0,167,833,500,501,501,0,0.2783333333333333,0.5568862275449101,279.0,0,65.0998003992016,32615.0,queue,4,1800.0,600.0,2400.0,6,0,0,501,501,0,0
cooperative_limited,1:5,1000,5,0,5,5,29,0.0,0,84,84,84,0,0,0,5146.0,0.0,5146.0,0.0,0.0,0,0,417,417,417,0,0,0,28507.0,0.0,28507.0,569.0,1.3645083932853717,6,0,33653.0,0.0,33653.0,501,0,167,833,500,501,501,0,0.2783333333333333,1.1357285429141717,569.0,0,67.17165668662675,33653.0,queue,5,1800.0,600.0,2400.0,6,0,0,501,501,0,0
ramp_fixed_4s,1:5,1000,0,0,0,0,0,4.0,417,84,84,84,0,0,0,5081.0,0.0,5081.0,0.0,0.0,0,0,417,417,417,0,0,0,77787.0,16068.0,93855.0,896.0,2.1486810551558753,14,29,82868.0,16068.0,98936.0,501,0,167,833,500,501,501,0,0.2783333333333333,1.744510978043912,874.0,0,165.40518962075848,82868.0,queue,1,1800.0,600.0,2400.0,29,0,0,501,501,0,0
ramp_fixed_4s,1:5,1000,0,0,0,0,0,4.0,417,84,84,84,0,0,0,5147.0,0.0,5147.0,0.0,0.0,0,0,417,417,417,0,0,0,73068.0,9386.0,82454.0,220.0,0.5275779376498801,4,22,78215.0,9386.0,87601.0,501,0,167,833,500,501,501,0,0.2783333333333333,0.4111776447105788,206.0,0,156.11776447105788,78215.0,queue,2,1800.0,600.0,2400.0,22,0,0,501,501,0,0
ramp_fixed_4s,1:5,1000,0,0,0,0,0,4.0,417,84,84,84,0,0,0,5058.0,0.0,5058.0,0.0,0.0,0,0,417,417,417,0,0,0,74547.0,12345.0,86892.0,140.0,0.33573141486810554,4,24,79605.0,12345.0,91950.0,501,0,167,833,500,501,501,0,0.2783333333333333,0.25149700598802394,126.0,0,158.89221556886227,79605.0,queue,3,1800.0,600.0,2400.0,28,0,0,501,501,0,0
ramp_fixed_4s,1:5,1000,0,0,0,0,0,4.0,417,84,84,84,0,0,0,5054.0,0.0,5054.0,0.0,0.0,0,0,417,417,417,0,0,0,73786.0,8932.0,82718.0,115.0,0.27577937649880097,2,19,78840.0,8932.0,87772.0,501,0,167,833,500,501,501,0,0.2783333333333333,0.20758483033932135,104.0,0,157.36526946107784,78840.0,queue,4,1800.0,600.0,2400.0,20,0,0,501,501,0,0
ramp_fixed_4s,1:5,1000,0,0,0,0,0,4.0,417,84,84,84,0,0,0,5100.0,0.0,5100.0,0.0,0.0,0,0,417,417,417,0,0,0,70344.0,6545.0,76889.0,229.0,0.5491606714628298,5,18,75444.0,6545.0,81989.0,501,0,167,833,500,501,501,0,0.2783333333333333,0.4431137724550898,222.0,0,150.5868263473054,75444.0,queue,5,1800.0,600.0,2400.0,18,0,0,501,501,0,0
ramp_fixed_6s,1:5,1000,0,0,0,0,0,6.0,397,84,84,84,0,0,0,5004.0,0.0,5004.0,0.0,0.0,0,0,417,417,388,29,0,29,95588.0,78298.0,173886.0,580.0,1.3908872901678657,4,86,100592.0,78298.0,178890.0,501,0,167,833,500,501,472,29,0.26222222222222225,0.6610169491525424,312.0,29,202.5656779661017,95611.0,breakdown,1,1800.0,600.0,2400.0,86,29,0,501,501,0,0
ramp_fixed_6s,1:5,1000,0,0,0,0,0,6.0,397,84,84,84,0,0,0,5051.0,0.0,5051.0,0.0,0.0,0,0,417,417,387,30,0,30,96075.0,78369.0,174444.0,644.0,1.5443645083932853,5,86,101126.0,78369.0,179495.0,501,0,167,833,500,501,471,30,0.26166666666666666,0.8152866242038217,384.0,30,203.56687898089172,95880.0,breakdown,2,1800.0,600.0,2400.0,86,30,0,501,501,0,0
ramp_fixed_6s,1:5,1000,0,0,0,0,0,6.0,397,84,84,84,0,0,0,4998.0,0.0,4998.0,0.0,0.0,0,0,417,417,387,30,0,30,95488.0,78061.0,173549.0,513.0,1.2302158273381294,2,86,100486.0,78061.0,178547.0,501,0,167,833,500,501,471,30,0.26166666666666666,0.524416135881104,247.0,30,202.1656050955414,95220.0,breakdown,3,1800.0,600.0,2400.0,87,30,0,501,501,0,0
ramp_fixed_6s,1:5,1000,0,0,0,0,0,6.0,397,84,84,84,0,0,0,5033.0,0.0,5033.0,0.0,0.0,0,0,417,417,388,29,0,29,95375.0,78027.0,173402.0,506.0,1.2134292565947242,3,86,100408.0,78027.0,178435.0,501,0,167,833,500,501,472,29,0.26222222222222225,0.5021186440677966,237.0,29,202.16525423728814,95422.0,breakdown,4,1800.0,600.0,2400.0,86,29,0,501,501,0,0
ramp_fixed_6s,1:5,1000,0,0,0,0,0,6.0,396,84,84,84,0,0,0,5066.0,0.0,5066.0,0.0,0.0,0,0,417,417,387,30,0,30,95886.0,78859.0,174745.0,728.0,1.7458033573141487,8,87,100952.0,78859.0,179811.0,501,0,167,833,500,501,471,30,0.26166666666666666,0.9681528662420382,456.0,30,203.51380042462844,95855.0,breakdown,5,1800.0,600.0,2400.0,87,30,0,501,501,0,0
ramp_fixed_8s,1:5,1000,0,0,0,0,0,8.0,299,84,84,84,0,0,0,5018.0,0.0,5018.0,0.0,0.0,0,0,417,335,291,44,82,126,98284.0,187173.0,285457.0,2170.0,6.477611940298507,5,157,103302.0,187173.0,290475.0,501,0,167,833,500,501,375,126,0.20833333333333334,3.546666666666667,1330.0,126,254.71733333333333,95519.0,breakdown,1,1800.0,600.0,2400.0,159,44,82,419,501,0,0
ramp_fixed_8s,1:5,1000,0,0,0,0,0,8.0,298,84,84,84,0,0,0,4994.0,0.0,4994.0,0.0,0.0,0,0,417,335,292,43,82,125,98354.0,187666.0,286020.0,2053.0,6.128358208955224,3,157,103348.0,187666.0,291014.0,501,0,167,833,500,501,376,125,0.2088888888888889,3.324468085106383,1250.0,125,255.33244680851064,96005.0,breakdown,2,1800.0,600.0,2400.0,159,43,82,419,501,0,0
ramp_fixed_8s,1:5,1000,0,0,0,0,0,8.0,299,84,84,84,0,0,0,5003.0,0.0,5003.0,0.0,0.0,0,0,417,335,291,44,82,126,98201.0,187182.0,285383.0,2054.0,6.13134328358209,3,157,103204.0,187182.0,290386.0,501,0,167,833,500,501,375,126,0.20833333333333334,3.32,1245.0,126,254.48533333333333,95432.0,breakdown,3,1800.0,600.0,2400.0,159,44,82,419,501,0,0
